Frame,Class ID,Object Name,Confidence,X1,Y1,X2,Y2,Distance
23,0.0,person,0.9128419160842896,0.497314453125,52.99993896484375,226.42431640625,479.354736328125,0
24,0.0,person,0.9136820435523987,0.4033660888671875,51.41569519042969,225.95457458496094,479.40826416015625,0
25,0.0,person,0.9173588156700134,0.46783447265625,50.96087646484375,227.81924438476562,479.28839111328125,0
26,0.0,person,0.9041141271591187,0.434539794921875,49.54011535644531,225.29083251953125,479.42510986328125,0
27,0.0,person,0.9042578339576721,0.2918701171875,50.25291442871094,229.25372314453125,479.0992431640625,0
28,0.0,person,0.901983916759491,0.23162841796875,49.59757995605469,226.57989501953125,479.16900634765625,0
29,0.0,person,0.9061097502708435,0.46051025390625,49.2344970703125,225.50140380859375,479.39501953125,0
30,0.0,person,0.9004794359207153,0.257843017578125,47.94895935058594,225.66873168945312,479.078125,0
31,0.0,person,0.9112887382507324,0.34649658203125,47.71913146972656,224.40252685546875,479.1036376953125,0
32,0.0,person,0.9031038284301758,0.2489776611328125,44.66401672363281,225.8170166015625,479.38165283203125,0
33,0.0,person,0.9002634286880493,0.2930450439453125,45.49627685546875,226.2786407470703,479.1435546875,0
34,0.0,person,0.8962792158126831,0.4017486572265625,42.4600830078125,227.4305877685547,479.4942626953125,0
35,0.0,person,0.8801237940788269,0.3409423828125,32.90687561035156,227.57754516601562,479.3687744140625,0
36,0.0,person,0.7384639382362366,0.2129058837890625,23.43206787109375,232.5402069091797,479.1439208984375,0
37,0.0,person,0.8005971312522888,0.408050537109375,0.56451416015625,231.64007568359375,479.08099365234375,0
38,0.0,person,0.5879987478256226,0.2608642578125,0.110107421875,236.33706665039062,477.68756103515625,0
39,0.0,person,0.844412624835968,0.558807373046875,1.252105712890625,230.5572052001953,479.543212890625,0
40,0.0,person,0.7181875109672546,0.2972259521484375,0.0,231.71876525878906,479.1287841796875,0
41,0.0,person,0.6817386150360107,0.3392181396484375,0.0,232.09471130371094,478.3417663574219,0
42,0.0,person,0.7744655609130859,0.6120758056640625,0.0,232.50393676757812,478.74676513671875,0
42,60.0,dining table,0.26048001646995544,183.30169677734375,256.4718017578125,639.11767578125,479.4066162109375,0
43,0.0,person,0.9174826145172119,0.485260009765625,0.9639892578125,232.92385864257812,479.5703125,0
44,0.0,person,0.8940095901489258,0.4473419189453125,1.1678466796875,230.1957550048828,479.99761962890625,0
45,0.0,person,0.9230883717536926,0.47979736328125,1.61407470703125,231.43447875976562,480.0,0
46,0.0,person,0.93081134557724,0.446136474609375,1.27520751953125,231.7215576171875,479.89068603515625,0
47,0.0,person,0.910687267780304,0.302978515625,1.7154541015625,231.995849609375,478.618896484375,0
48,0.0,person,0.9009066820144653,1.0069427490234375,1.4132080078125,233.24716186523438,478.9337158203125,0
49,0.0,person,0.8979124426841736,0.8961334228515625,1.57586669921875,236.12753295898438,478.856201171875,0
50,0.0,person,0.8426579236984253,0.30950927734375,3.15826416015625,237.29608154296875,478.1896057128906,0
51,0.0,person,0.9041843414306641,0.6273956298828125,1.339111328125,238.2758331298828,477.593505859375,0
52,0.0,person,0.916641891002655,0.5149688720703125,1.4776611328125,239.5430145263672,477.8170471191406,0
52,4.0,airplane,0.33265921473503113,432.82806396484375,164.61196899414062,639.6414184570312,346.8365783691406,0
53,0.0,person,0.915385365486145,1.0822601318359375,1.751708984375,244.81808471679688,479.0050048828125,0
54,0.0,person,0.9227330088615417,0.8533782958984375,1.92962646484375,248.1417236328125,478.66412353515625,0
55,0.0,person,0.9076298475265503,0.9012451171875,1.831207275390625,250.4625244140625,478.6654357910156,0
56,0.0,person,0.9121737480163574,0.6984405517578125,2.5714111328125,255.05593872070312,478.95806884765625,0
56,65.0,remote,0.2503482401371002,118.28739166259766,197.35174560546875,201.13510131835938,263.1162414550781,0
57,0.0,person,0.920595109462738,0.723968505859375,0.0,263.84173583984375,478.40216064453125,0
58,0.0,person,0.9123130440711975,0.74737548828125,1.5130615234375,265.236083984375,478.65179443359375,0
59,0.0,person,0.8912061452865601,0.26544189453125,0.765716552734375,270.44183349609375,478.20953369140625,0
60,0.0,person,0.9033831357955933,0.311981201171875,0.0,280.4641418457031,479.7767639160156,0
61,0.0,person,0.9091758131980896,0.63714599609375,0.678253173828125,289.89300537109375,479.1802062988281,0
62,0.0,person,0.8875589370727539,0.55255126953125,0.235992431640625,282.1656494140625,476.8251647949219,0
63,0.0,person,0.8941013216972351,0.164581298828125,0.418365478515625,295.0496520996094,477.1536560058594,0
63,39.0,bottle,0.38060155510902405,428.40191650390625,0.350555419921875,495.40496826171875,153.07464599609375,0
64,0.0,person,0.9020744562149048,0.18096923828125,0.334930419921875,301.72564697265625,475.7508239746094,0
65,0.0,person,0.8759490847587585,0.009002685546875,0.299072265625,298.7676086425781,475.3389587402344,0
66,0.0,person,0.830150306224823,0.339599609375,0.2008056640625,302.58514404296875,474.9852294921875,0
67,0.0,person,0.7430998086929321,0.36676025390625,0.130859375,303.669921875,476.29010009765625,0
68,0.0,person,0.9059892296791077,0.4427490234375,0.308929443359375,308.1224365234375,479.10791015625,0
69,0.0,person,0.9093146920204163,0.4954833984375,0.436553955078125,308.77557373046875,479.0563049316406,0
70,0.0,person,0.8581046462059021,0.28814697265625,0.175140380859375,310.7171936035156,478.90673828125,0
71,0.0,person,0.8765765428543091,0.489166259765625,0.0,307.5872802734375,477.9508361816406,0
72,15.0,cat,0.46265822649002075,0.35638427734375,0.260284423828125,308.88873291015625,477.2674560546875,0
72,0.0,person,0.306814968585968,0.336517333984375,0.0,309.9188537597656,478.5408020019531,0
73,0.0,person,0.46306684613227844,0.939208984375,0.27691650390625,310.6275634765625,478.76123046875,0
74,0.0,person,0.5413786768913269,0.758392333984375,0.650909423828125,308.6715393066406,477.4063720703125,0
75,0.0,person,0.4324862062931061,0.61480712890625,0.0,310.78643798828125,479.09124755859375,0
76,0.0,person,0.812408447265625,0.065185546875,0.12493896484375,310.45477294921875,478.9617919921875,0
77,0.0,person,0.8562787771224976,0.43896484375,0.0,306.948974609375,479.2484130859375,0
78,0.0,person,0.8789527416229248,0.53753662109375,0.0,308.8878173828125,479.5911865234375,0
79,0.0,person,0.8724587559700012,0.37982177734375,0.0,308.1658935546875,479.10223388671875,0
80,0.0,person,0.8571222424507141,0.30084228515625,0.0,307.78460693359375,479.011474609375,0
81,0.0,person,0.8210480809211731,0.258331298828125,0.0,307.9156188964844,479.1011047363281,0
82,0.0,person,0.8907340168952942,0.10882568359375,0.0,310.6842041015625,479.52618408203125,0
83,0.0,person,0.8328096270561218,0.0,0.0,310.49993896484375,479.7727966308594,0
84,0.0,person,0.8844379186630249,0.46539306640625,0.0,310.08245849609375,479.9212341308594,0
85,0.0,person,0.8801844716072083,0.103302001953125,0.0,309.8631591796875,480.0,0
86,0.0,person,0.8768947124481201,0.271484375,0.0,308.43511962890625,479.0272521972656,0
87,0.0,person,0.8638038039207458,0.24468994140625,0.0,307.74462890625,479.4041442871094,0
88,0.0,person,0.8554251790046692,0.39544677734375,0.0,307.41497802734375,479.21453857421875,0
89,0.0,person,0.7869783639907837,0.29425048828125,0.0,309.87396240234375,478.6540832519531,0
90,0.0,person,0.7287034392356873,0.49920654296875,0.0,308.9644775390625,478.6344909667969,0
91,0.0,person,0.8798074126243591,0.617095947265625,0.0,306.3509216308594,479.56280517578125,0
92,0.0,person,0.8340399861335754,0.4295654296875,0.0,304.81787109375,479.4008483886719,0
93,0.0,person,0.8209644556045532,0.23248291015625,0.0,302.9862060546875,479.6954650878906,0
94,0.0,person,0.8258068561553955,0.609222412109375,0.264617919921875,300.99127197265625,477.1111755371094,0
95,0.0,person,0.7351015210151672,0.465545654296875,0.0,292.850341796875,479.54010009765625,0
96,0.0,person,0.8540421724319458,0.50091552734375,0.433441162109375,292.95361328125,478.8419494628906,0
97,0.0,person,0.7970808744430542,0.66790771484375,0.581878662109375,293.6016540527344,478.4662780761719,0
98,0.0,person,0.8657221794128418,0.66595458984375,0.0,294.2000732421875,479.04156494140625,0
99,0.0,person,0.8269263505935669,0.52178955078125,0.0,295.0716552734375,479.72174072265625,0
100,0.0,person,0.8357071876525879,0.6861572265625,0.0,294.541748046875,479.1502380371094,0
101,0.0,person,0.8369656801223755,0.46588134765625,0.0,295.38031005859375,479.2499694824219,0
102,0.0,person,0.8564851880073547,0.68072509765625,0.0,294.8499755859375,479.22021484375,0
103,0.0,person,0.8453693985939026,0.8753662109375,0.0,295.57525634765625,479.0625915527344,0
104,0.0,person,0.8591607809066772,0.471923828125,0.0,295.19097900390625,479.18017578125,0
105,0.0,person,0.8475452661514282,0.71624755859375,0.0,296.0150451660156,479.00006103515625,0
106,0.0,person,0.8531274199485779,0.52545166015625,0.0,296.5550537109375,478.9883728027344,0
107,0.0,person,0.89186030626297,0.509613037109375,0.0,298.0412292480469,478.94586181640625,0
108,0.0,person,0.886067271232605,0.4893798828125,0.0,301.578125,479.55902099609375,0
109,0.0,person,0.830601155757904,0.557464599609375,0.0,309.3936462402344,478.96514892578125,0
110,0.0,person,0.42475610971450806,0.60797119140625,0.0,314.43328857421875,478.3790283203125,0
111,15.0,cat,0.3934879004955292,1.946258544921875,0.0498046875,322.4773864746094,478.5118408203125,0
112,0.0,person,0.6694952249526978,0.572509765625,0.113037109375,323.9337158203125,478.0293273925781,0
113,0.0,person,0.7275044322013855,1.786651611328125,0.234344482421875,331.0564270019531,476.3021545410156,0
114,75.0,vase,0.3115311563014984,156.84542846679688,173.53292846679688,314.4983215332031,478.4614562988281,0
114,0.0,person,0.2922065258026123,0.866455078125,0.39605712890625,340.11517333984375,476.7559814453125,0
116,15.0,cat,0.5292189717292786,1.0445556640625,1.095489501953125,296.65557861328125,480.0,0
117,15.0,cat,0.49831411242485046,3.05462646484375,56.37620544433594,272.4201965332031,479.3331298828125,0
118,0.0,person,0.3011833727359772,91.70619201660156,49.09442138671875,250.42958068847656,478.36492919921875,0
118,15.0,cat,0.2689872682094574,90.68225860595703,52.33819580078125,251.15557861328125,479.27825927734375,0
119,0.0,person,0.5135311484336853,0.0,12.67291259765625,233.24557495117188,478.21563720703125,0
119,0.0,person,0.2733836770057678,81.48721313476562,3.223724365234375,234.38906860351562,480.0,0
120,0.0,person,0.5866562724113464,0.0,3.386993408203125,233.75338745117188,478.6578063964844,0
120,0.0,person,0.3446553945541382,0.0,89.33062744140625,97.99928283691406,477.5938720703125,0
120,0.0,person,0.2582140862941742,83.79872131347656,4.808074951171875,227.86537170410156,477.5057678222656,0
121,0.0,person,0.5353714823722839,0.0312957763671875,3.725799560546875,237.56838989257812,479.18994140625,0
121,15.0,cat,0.5055410861968994,0.0,0.339202880859375,234.28994750976562,478.3794250488281,0
123,15.0,cat,0.42016711831092834,0.084808349609375,1.25079345703125,299.6288757324219,464.90325927734375,0
124,15.0,cat,0.3734370172023773,0.61639404296875,3.41119384765625,304.0926513671875,474.9666748046875,0
125,15.0,cat,0.408079594373703,0.288848876953125,0.0,309.2698669433594,471.8630676269531,0
126,16.0,dog,0.37021341919898987,0.0,23.386566162109375,108.23866271972656,478.8126220703125,0
126,15.0,cat,0.31804731488227844,0.080657958984375,0.5489501953125,312.3172912597656,468.64044189453125,0
127,0.0,person,0.533409595489502,0.0,1.33258056640625,313.41400146484375,469.10296630859375,0
127,0.0,person,0.41250404715538025,0.0882110595703125,22.095306396484375,110.10966491699219,475.92059326171875,0
127,0.0,person,0.34037938714027405,154.20718383789062,0.0126953125,313.06817626953125,361.57855224609375,0
128,0.0,person,0.49683859944343567,0.0,0.664520263671875,315.7589111328125,468.5176086425781,0
128,0.0,person,0.31341752409935,144.51052856445312,0.0,314.65283203125,360.0834045410156,0
128,0.0,person,0.29888439178466797,0.053131103515625,24.921875,109.57780456542969,478.2286376953125,0
129,0.0,person,0.6949315667152405,153.59744262695312,0.00439453125,316.3020324707031,359.69696044921875,0
129,0.0,person,0.3699597120285034,1.355499267578125,0.09722900390625,316.718505859375,455.32415771484375,0
130,0.0,person,0.807318389415741,2.575927734375,0.0,316.01898193359375,468.9050598144531,0
130,0.0,person,0.4501941502094269,140.49411010742188,0.033447265625,312.3174743652344,358.119873046875,0
131,0.0,person,0.8767140507698059,0.76947021484375,0.396453857421875,315.05767822265625,465.5623474121094,0
132,0.0,person,0.8149738311767578,3.489898681640625,0.187103271484375,312.6929626464844,416.6338806152344,0
133,0.0,person,0.8607448935508728,2.2767333984375,0.647308349609375,320.1572265625,441.9851379394531,0
133,0.0,person,0.3168073296546936,189.30484008789062,0.24273681640625,319.2630310058594,349.524658203125,0
134,0.0,person,0.8565502762794495,0.0,0.33111572265625,326.32196044921875,463.96514892578125,0
134,0.0,person,0.37257274985313416,197.18125915527344,0.218841552734375,321.583740234375,347.92669677734375,0
135,0.0,person,0.880063533782959,10.718994140625,0.135528564453125,331.21356201171875,445.9523620605469,0
135,0.0,person,0.8567104339599609,60.223663330078125,0.416229248046875,335.8015441894531,359.1533203125,0
136,0.0,person,0.9217792749404907,14.789642333984375,0.0,343.89093017578125,437.9727478027344,0
136,0.0,person,0.8104857802391052,67.44384765625,0.42559814453125,345.33001708984375,362.4691162109375,0
137,0.0,person,0.910211980342865,65.535400390625,0.016845703125,333.3070373535156,390.1875,0
138,0.0,person,0.9000599384307861,88.43893432617188,0.0,331.965576171875,370.19720458984375,0
139,0.0,person,0.863067090511322,119.05789947509766,0.20111083984375,339.7886047363281,360.5936279296875,0
140,0.0,person,0.9144694805145264,120.6771011352539,0.2459716796875,340.0682678222656,362.01519775390625,0
141,0.0,person,0.8966308832168579,149.41915893554688,0.1650390625,341.6241455078125,361.8214111328125,0
142,0.0,person,0.9036464691162109,158.7843017578125,0.1710205078125,342.1358642578125,362.38665771484375,0
143,0.0,person,0.8998805284500122,166.60174560546875,0.10394287109375,342.1818542480469,361.64837646484375,0
144,0.0,person,0.8965972661972046,181.85931396484375,0.0,342.3951416015625,359.15283203125,0
145,0.0,person,0.8772128224372864,187.28546142578125,0.0,343.29388427734375,358.94158935546875,0
146,0.0,person,0.8788254857063293,190.10372924804688,0.0,345.2075500488281,355.99969482421875,0
147,0.0,person,0.8794718384742737,197.53939819335938,0.0,349.9436340332031,354.7784423828125,0
148,0.0,person,0.8908956050872803,200.08615112304688,0.03497314453125,349.8702697753906,352.75836181640625,0
149,0.0,person,0.8733082413673401,205.59527587890625,0.36663818359375,355.02392578125,355.0802001953125,0
150,0.0,person,0.8849064707756042,207.75042724609375,0.385498046875,357.35675048828125,352.3918762207031,0
151,0.0,person,0.8934464454650879,212.17465209960938,0.082763671875,358.4889221191406,344.34912109375,0
152,0.0,person,0.9176613688468933,215.8870391845703,0.0477294921875,362.53228759765625,325.171630859375,0
153,0.0,person,0.9125970005989075,217.589599609375,0.1954345703125,364.44952392578125,316.6871032714844,0
154,0.0,person,0.9000837802886963,221.22999572753906,0.17474365234375,366.257568359375,308.604248046875,0
155,0.0,person,0.9043769240379333,224.046875,0.553558349609375,370.91888427734375,289.38232421875,0
156,0.0,person,0.9078675508499146,226.067626953125,0.5574951171875,372.77301025390625,282.181396484375,0
157,0.0,person,0.9156338572502136,227.70973205566406,0.078765869140625,374.77978515625,275.4083251953125,0
158,0.0,person,0.9102854132652283,229.27471923828125,0.561737060546875,378.7735595703125,267.6310119628906,0
159,0.0,person,0.912994384765625,231.448486328125,0.5799560546875,379.1700439453125,267.55023193359375,0
160,0.0,person,0.9182736277580261,232.16075134277344,0.56756591796875,378.300048828125,265.3546142578125,0
161,0.0,person,0.9182276129722595,235.6671142578125,0.27813720703125,375.39532470703125,263.15374755859375,0
162,0.0,person,0.9165863990783691,238.44190979003906,0.68780517578125,377.2110595703125,265.9245300292969,0
163,0.0,person,0.919165849685669,240.63299560546875,0.681488037109375,379.54998779296875,265.79071044921875,0
164,0.0,person,0.9017174243927002,245.2916259765625,0.05255126953125,380.00054931640625,263.20062255859375,0
165,0.0,person,0.8966726064682007,247.2544403076172,0.13641357421875,381.98065185546875,262.88580322265625,0
166,0.0,person,0.8910226225852966,251.40469360351562,0.15545654296875,382.4367980957031,262.70166015625,0
167,0.0,person,0.8923135995864868,257.26715087890625,0.014404296875,383.12249755859375,264.349365234375,0
168,0.0,person,0.8969870209693909,261.2513427734375,0.0,384.1943359375,264.0131530761719,0
169,0.0,person,0.892570436000824,264.55828857421875,0.01361083984375,385.13848876953125,263.9115905761719,0
170,0.0,person,0.8918416500091553,267.77984619140625,0.0,386.35321044921875,260.552001953125,0
171,0.0,person,0.8880040049552917,268.82672119140625,0.0,386.49249267578125,256.06268310546875,0
172,0.0,person,0.8933492302894592,268.2463684082031,0.4609222412109375,387.1464538574219,254.323974609375,0
173,0.0,person,0.8866022229194641,267.79254150390625,0.442474365234375,387.301513671875,246.76414489746094,0
174,0.0,person,0.8833257555961609,265.79913330078125,0.4450531005859375,387.75726318359375,243.6456756591797,0
175,0.0,person,0.8779585957527161,262.52056884765625,0.0,387.70770263671875,242.83135986328125,0
176,0.0,person,0.8867514133453369,264.0198974609375,0.0,387.7470703125,239.16421508789062,0
177,0.0,person,0.8841805458068848,261.26690673828125,0.0,388.86773681640625,238.32064819335938,0
178,0.0,person,0.8800568580627441,255.68218994140625,0.47833251953125,388.4461669921875,235.92120361328125,0
179,0.0,person,0.8937726020812988,244.49305725097656,0.5387725830078125,389.0233154296875,229.1927947998047,0
180,0.0,person,0.8973740935325623,237.41990661621094,0.0,390.1473388671875,227.82937622070312,0
181,0.0,person,0.8936265110969543,234.0228271484375,0.0,390.19683837890625,227.11634826660156,0
182,0.0,person,0.8920957446098328,232.0887908935547,0.0,390.53399658203125,226.24891662597656,0
183,0.0,person,0.8890944719314575,227.2882080078125,0.6420440673828125,389.67474365234375,226.17723083496094,0
184,0.0,person,0.8772689700126648,227.8973388671875,0.646697998046875,389.7734375,226.99148559570312,0
185,0.0,person,0.8956592082977295,223.2928009033203,0.6466827392578125,389.79583740234375,229.5805206298828,0
186,0.0,person,0.9014565944671631,223.63487243652344,0.66729736328125,390.0089111328125,230.44317626953125,0
187,0.0,person,0.8965163826942444,222.48052978515625,0.64886474609375,390.24176025390625,232.36474609375,0
188,0.0,person,0.9041522741317749,222.33522033691406,0.6375885009765625,389.954833984375,232.82997131347656,0
189,0.0,person,0.9164193868637085,222.45018005371094,0.612030029296875,389.64892578125,234.36422729492188,0
190,0.0,person,0.9148112535476685,222.5848388671875,0.602813720703125,389.52362060546875,234.57525634765625,0
191,0.0,person,0.9065335392951965,219.6151580810547,0.6141357421875,388.86065673828125,233.81454467773438,0
191,2.0,car,0.3043959438800812,522.934814453125,98.78868103027344,639.716064453125,214.05686950683594,0
192,0.0,person,0.8983964323997498,208.56227111816406,0.0,389.355712890625,229.35089111328125,0
193,0.0,person,0.8932404518127441,203.05575561523438,0.58587646484375,387.9746398925781,229.5572509765625,0
194,0.0,person,0.9138872623443604,201.22735595703125,0.5812530517578125,388.35296630859375,232.17184448242188,0
195,0.0,person,0.8920025825500488,201.0957489013672,0.0444488525390625,388.95233154296875,231.4676513671875,0
196,0.0,person,0.9103820323944092,200.3992462158203,0.0,388.93524169921875,232.38021850585938,0
197,0.0,person,0.9114617109298706,200.16009521484375,0.0,389.34783935546875,232.67535400390625,0
198,0.0,person,0.9179310202598572,199.00775146484375,0.5875396728515625,389.401611328125,233.90325927734375,0
199,0.0,person,0.9198995232582092,198.92471313476562,0.590087890625,389.4313659667969,233.94032287597656,0
200,0.0,person,0.9176911115646362,198.54275512695312,0.5734100341796875,389.6387023925781,234.484375,0
201,0.0,person,0.9217226505279541,198.8966064453125,0.5792236328125,390.340576171875,234.44744873046875,0
202,0.0,person,0.9262494444847107,198.51806640625,0.55596923828125,390.45556640625,234.28543090820312,0
203,0.0,person,0.9280833005905151,198.93539428710938,0.537933349609375,390.9841003417969,234.23797607421875,0
204,0.0,person,0.930448591709137,199.49765014648438,0.538421630859375,391.9554138183594,234.07632446289062,0
204,2.0,car,0.2559172809123993,523.0670166015625,99.17543029785156,639.7398681640625,215.91529846191406,0
205,0.0,person,0.9278118014335632,198.85964965820312,0.568023681640625,392.1446838378906,234.06192016601562,0
206,0.0,person,0.9349186420440674,198.958984375,0.575408935546875,392.4764404296875,234.39471435546875,0
207,0.0,person,0.9304079413414001,198.93768310546875,0.5680694580078125,392.6011962890625,234.09979248046875,0
208,0.0,person,0.9310833811759949,199.19253540039062,0.556488037109375,392.5473327636719,233.95986938476562,0
209,0.0,person,0.9322403073310852,199.14495849609375,0.534271240234375,392.80218505859375,233.79171752929688,0
210,0.0,person,0.9262295365333557,199.39990234375,0.535247802734375,393.05450439453125,233.527587890625,0
211,0.0,person,0.9242661595344543,199.43212890625,0.57318115234375,392.3583984375,233.88763427734375,0
212,0.0,person,0.932048499584198,198.91082763671875,0.553070068359375,392.74383544921875,233.95498657226562,0
213,0.0,person,0.932191014289856,199.532470703125,0.5387725830078125,392.77459716796875,233.98851013183594,0
214,0.0,person,0.9312907457351685,199.23587036132812,0.5465850830078125,392.7616882324219,234.15090942382812,0
215,0.0,person,0.9288638234138489,199.01837158203125,0.561798095703125,392.52752685546875,234.27957153320312,0
216,0.0,person,0.9282193779945374,199.67776489257812,0.534759521484375,392.6995544433594,233.7454833984375,0
217,0.0,person,0.93002849817276,199.1357879638672,0.5478668212890625,392.59234619140625,234.48837280273438,0
218,0.0,person,0.929783284664154,199.22250366210938,0.5444488525390625,392.3268737792969,233.94613647460938,0
219,0.0,person,0.932805597782135,198.75222778320312,0.5424652099609375,392.6418762207031,234.35067749023438,0
220,0.0,person,0.9306234121322632,198.46755981445312,0.553558349609375,392.2284851074219,234.49063110351562,0
221,0.0,person,0.9336809515953064,198.7514190673828,0.533172607421875,392.37994384765625,234.37460327148438,0
222,0.0,person,0.9274356365203857,199.41554260253906,0.5346221923828125,392.5491943359375,234.62156677246094,0
223,0.0,person,0.9254253506660461,198.96722412109375,0.530609130859375,392.23114013671875,234.6497802734375,0
224,0.0,person,0.926572859287262,198.89404296875,0.57080078125,392.64404296875,234.46124267578125,0
225,0.0,person,0.9338214993476868,199.01870727539062,0.5323028564453125,392.4400329589844,234.25155639648438,0
226,0.0,person,0.9282026290893555,199.38592529296875,0.524078369140625,392.5921630859375,234.34072875976562,0
227,0.0,person,0.9256595373153687,200.746826171875,0.5621337890625,391.83837890625,234.09286499023438,0
228,0.0,person,0.9218819737434387,202.72645568847656,0.52349853515625,391.6832275390625,233.22015380859375,0
229,0.0,person,0.9140912294387817,213.248291015625,0.6074371337890625,390.3204345703125,231.63621520996094,0
230,0.0,person,0.9122177958488464,219.75247192382812,0.5888519287109375,389.8969421386719,232.56448364257812,0
231,0.0,person,0.9003773927688599,231.675537109375,0.63909912109375,389.09759521484375,230.9796600341797,0
232,0.0,person,0.8942150473594666,244.1826171875,0.481719970703125,388.57415771484375,235.49319458007812,0
233,0.0,person,0.8854487538337708,248.1039581298828,0.4741058349609375,388.17950439453125,237.94203186035156,0
234,0.0,person,0.8790796399116516,254.2012481689453,0.4625091552734375,388.27203369140625,241.62742614746094,0
235,0.0,person,0.8776822686195374,268.100341796875,0.444671630859375,387.63232421875,247.90118408203125,0
236,0.0,person,0.8833432197570801,271.18951416015625,0.1719207763671875,387.412109375,247.82579040527344,0
237,0.0,person,0.8882828950881958,273.1476135253906,0.1713409423828125,388.0698547363281,250.8691864013672,0
238,0.0,person,0.8790553212165833,275.04754638671875,0.192626953125,389.19256591796875,258.0532531738281,0
239,0.0,person,0.8751177787780762,274.63519287109375,0.0,389.02520751953125,260.99285888671875,0
240,0.0,person,0.8775033950805664,275.50177001953125,0.0,389.24102783203125,263.94622802734375,0
241,0.0,person,0.8936697244644165,274.05975341796875,0.4083251953125,390.72271728515625,267.3505859375,0
242,0.0,person,0.9047071933746338,271.00592041015625,0.480682373046875,392.05621337890625,267.8772888183594,0
243,0.0,person,0.9077730178833008,269.9686279296875,0.5042724609375,392.8719482421875,267.5245361328125,0
244,0.0,person,0.9122109413146973,269.74652099609375,0.571990966796875,395.28009033203125,269.4481201171875,0
245,0.0,person,0.9052868485450745,268.1976318359375,0.583709716796875,403.3282470703125,269.2437438964844,0
246,0.0,person,0.9120389819145203,267.8446044921875,0.02056884765625,404.5198974609375,270.62176513671875,0
247,0.0,person,0.9066956639289856,266.07574462890625,0.045654296875,405.99737548828125,270.8519592285156,0
248,0.0,person,0.911833643913269,266.58514404296875,0.58758544921875,407.34454345703125,270.6266174316406,0
249,0.0,person,0.913120687007904,266.9525146484375,0.476104736328125,414.8958740234375,274.1679382324219,0
250,0.0,person,0.8832942247390747,267.7906494140625,0.0,425.369384765625,290.177978515625,0
251,0.0,person,0.8757473826408386,266.906982421875,0.35919189453125,436.835693359375,306.84014892578125,0
252,0.0,person,0.8739795684814453,268.46539306640625,0.0,446.00946044921875,316.9024963378906,0
253,0.0,person,0.8916265368461609,267.98907470703125,0.0,452.41766357421875,321.11700439453125,0
