Frame,Class ID,Object Name,Confidence,X1,Y1,X2,Y2,Distance
Frame,Trajectory,Class ID,Object Name,Confidence,Distance,X1,Y1,X2,Y2
273,Straight Track,13.0,bench,0.26674193143844604,226.94032287597656,1131.353271484375,454.9021301269531,1291.0025634765625,48.82391411526156
273,Straight Track,9.0,traffic light,0.25309762358665466,1374.833984375,862.08544921875,1441.649169921875,931.209228515625,0
274,Straight Track,0.0,person,0.4113471806049347,977.2280883789062,1086.2010498046875,1052.8172607421875,1227.8822021484375,69.78197250848757
274,Straight Track,2.0,car,0.33320632576942444,1231.3575439453125,1093.711181640625,1397.296142578125,1207.56689453125,80.98157686276225
274,Straight Track,0.0,person,0.32988476753234863,1080.2117919921875,1094.998046875,1128.7208251953125,1219.9881591796875,73.74498100006204
274,Straight Track,13.0,bench,0.298372745513916,180.7859344482422,1135.1314697265625,475.55181884765625,1293.32373046875,48.2753602448832
274,Straight Track,0.0,person,0.2790818512439728,972.6806030273438,1088.0369873046875,1083.18798828125,1233.86865234375,67.04948691210694
276,Straight Track,0.0,person,0.5303793549537659,1044.278564453125,1089.2554931640625,1098.728759765625,1233.3115234375,67.32933348266486
276,Straight Track,9.0,traffic light,0.35872888565063477,1110.893310546875,703.0499267578125,1152.9788818359375,806.4327392578125,0
276,Straight Track,0.0,person,0.2665260434150696,919.8942260742188,1100.714111328125,1009.5642700195312,1233.2916259765625,67.33813483815518
277,Straight Track,13.0,bench,0.29450613260269165,4.113761901855469,1136.137939453125,361.294189453125,1316.0076904296875,43.62910604651586
278,Straight Track,9.0,traffic light,0.3660792410373688,1005.9699096679688,651.1699829101562,1046.9462890625,766.2114868164062,0
278,Straight Track,9.0,traffic light,0.334783136844635,1084.6907958984375,684.5777587890625,1120.839111328125,790.5659790039062,0
279,Straight Track,9.0,traffic light,0.38801801204681396,850.9666137695312,835.5899658203125,918.792724609375,972.3618774414062,0
279,Straight Track,0.0,person,0.3837827444076538,1003.7166137695312,1094.747802734375,1045.814697265625,1238.7305908203125,65.10961272301945
279,Straight Track,0.0,person,0.2702469527721405,913.9476928710938,1130.7393798828125,953.8731079101562,1233.2509765625,67.45829887345081
280,Straight Track,9.0,traffic light,0.37417396903038025,965.5138549804688,630.8201904296875,1014.90380859375,755.401123046875,0
280,Straight Track,9.0,traffic light,0.31405144929885864,1059.432861328125,670.6818237304688,1102.7435302734375,782.1113891601562,0
281,Straight Track,9.0,traffic light,0.30213144421577454,955.2753295898438,621.5250244140625,999.5820922851562,746.2669067382812,0
281,Straight Track,9.0,traffic light,0.3014802932739258,815.1290283203125,821.7321166992188,868.6741943359375,969.7571411132812,0
282,Straight Track,6.0,train,0.3785246014595032,1817.476318359375,1030.2564697265625,2414.77294921875,1242.2030029296875,63.57166481633822
282,Straight Track,0.0,person,0.26781681180000305,950.4490356445312,1096.671875,999.2398681640625,1253.7064208984375,59.33852011284252
283,Straight Track,9.0,traffic light,0.43477532267570496,769.4525756835938,817.609130859375,822.3715209960938,956.0872192382812,0
283,Straight Track,9.0,traffic light,0.43457818031311035,1008.5867309570312,647.5226440429688,1054.35888671875,769.1788330078125,0
283,Straight Track,0.0,person,0.3773956298828125,1291.657958984375,1088.995361328125,1365.393798828125,1244.8125,62.590606859937616
283,Straight Track,9.0,traffic light,0.30952465534210205,909.9274291992188,596.5339965820312,960.6119384765625,736.6995849609375,0
283,Straight Track,9.0,traffic light,0.28011882305145264,2121.972412109375,772.7611694335938,2228.632080078125,888.9132080078125,0
283,Straight Track,6.0,train,0.26177510619163513,1848.24755859375,1039.46337890625,2466.24169921875,1242.86279296875,63.34476793287242
283,Straight Track,6.0,train,0.2508982717990875,2150.587646484375,663.5233764648438,3783.19921875,1237.6256103515625,65.46353272524972
284,Straight Track,0.0,person,0.5107113122940063,1281.9625244140625,1078.8201904296875,1359.083984375,1247.006591796875,61.740274566335515
284,Straight Track,0.0,person,0.4215010702610016,914.7814331054688,1096.595703125,962.0477294921875,1259.0621337890625,57.56074546434695
284,Straight Track,9.0,traffic light,0.31179651618003845,1164.1341552734375,772.8682861328125,1262.7939453125,877.7510986328125,0
284,Straight Track,9.0,traffic light,0.29312780499458313,736.458251953125,813.2433471679688,832.6473999023438,955.8934936523438,0
284,Straight Track,9.0,traffic light,0.2512088418006897,997.2535400390625,641.8811645507812,1028.3433837890625,761.4098510742188,0
285,Straight Track,0.0,person,0.6227656602859497,1281.892822265625,1080.9482421875,1358.585693359375,1252.975830078125,59.45513732545229
285,Straight Track,9.0,traffic light,0.5815902948379517,870.3206176757812,577.1561889648438,923.4786987304688,717.9086303710938,0
285,Straight Track,0.0,person,0.48967134952545166,884.8796997070312,1103.618896484375,950.0833740234375,1267.9454345703125,54.707325461040185
286,Straight Track,0.0,person,0.6720004081726074,864.707763671875,1109.65771484375,929.7156982421875,1271.976318359375,53.51454743312834
286,Straight Track,9.0,traffic light,0.5596930384635925,847.2154541015625,566.3291015625,900.859130859375,710.9652099609375,0
286,Straight Track,0.0,person,0.5293863415718079,593.7032470703125,1087.742431640625,693.1879272460938,1285.2923583984375,50.038187391625414
286,Straight Track,0.0,person,0.49676862359046936,1278.641357421875,1084.762939453125,1346.2025146484375,1254.255615234375,58.96625544230628
286,Straight Track,9.0,traffic light,0.30000555515289307,961.3319091796875,620.9859619140625,1008.4039306640625,749.6805419921875,0
286,Straight Track,0.0,person,0.27044665813446045,606.8822631835938,1084.2725830078125,677.838134765625,1261.45166015625,56.623793169150005
287,Straight Track,0.0,person,0.48535123467445374,711.7661743164062,1124.46142578125,773.4855346679688,1294.2100830078125,47.91251699359875
287,Straight Track,0.0,person,0.4807230830192566,827.5778198242188,1101.0281982421875,910.9239501953125,1277.497314453125,51.96879469171042
287,Straight Track,0.0,person,0.4391048550605774,1272.07470703125,1084.573974609375,1347.698974609375,1253.5677490234375,59.13726219633075
287,Straight Track,9.0,traffic light,0.3332175314426422,1192.491943359375,886.1609497070312,1233.6796875,980.6609497070312,0
287,Straight Track,9.0,traffic light,0.29821673035621643,833.0798950195312,555.8082275390625,885.1063842773438,702.2720947265625,0
287,Straight Track,0.0,person,0.2575418949127197,578.1614379882812,1092.3839111328125,649.0748901367188,1277.9371337890625,51.85326842235321
288,Straight Track,0.0,person,0.6724550724029541,816.5877685546875,1105.4176025390625,890.6099853515625,1277.735595703125,51.837363205267316
288,Straight Track,9.0,traffic light,0.49060893058776855,2177.721435546875,725.4312744140625,2282.45556640625,849.0421142578125,0
288,Straight Track,0.0,person,0.38268980383872986,678.774169921875,1130.0238037109375,750.2836303710938,1290.7540283203125,48.638882526622325
288,Straight Track,0.0,person,0.27603593468666077,1247.7769775390625,1086.7177734375,1388.1021728515625,1268.6026611328125,54.34443558563495
288,Straight Track,6.0,train,0.2720797061920166,2068.1630859375,569.5759887695312,3811.0166015625,1206.0443115234375,81.26669499447706
288,Straight Track,0.0,person,0.25159353017807007,1269.967529296875,1086.4310302734375,1363.03125,1257.418212890625,57.76579703736477
289,Straight Track,9.0,traffic light,0.6647124886512756,784.7417602539062,536.745849609375,841.0142822265625,687.3677368164062,0
289,Straight Track,0.0,person,0.5270098447799683,780.95361328125,1099.2974853515625,873.4625244140625,1287.0172119140625,49.49591078323681
289,Straight Track,0.0,person,0.37945669889450073,649.9059448242188,1135.3438720703125,722.8302001953125,1305.672607421875,45.41040231594826
289,Straight Track,6.0,train,0.29264917969703674,2094.670166015625,654.2836303710938,3374.644775390625,1260.3973388671875,56.786013852148834
289,Straight Track,0.0,person,0.26146286725997925,2650.36474609375,1098.56982421875,2735.58935546875,1304.6165771484375,45.62357818669815
290,Straight Track,0.0,person,0.5879164934158325,746.7980346679688,1092.6527099609375,852.8073120117188,1289.3695068359375,48.88824162252035
290,Straight Track,6.0,train,0.3667445480823517,2091.23974609375,656.3464965820312,3148.497314453125,1277.22705078125,51.88870614596594
290,Straight Track,0.0,person,0.2919825315475464,624.4310913085938,1140.75341796875,691.846435546875,1300.64111328125,46.39771317509826
290,Straight Track,0.0,person,0.28565514087677,2672.419189453125,1119.141357421875,2758.412841796875,1310.7257080078125,44.37516130928723
290,Straight Track,9.0,traffic light,0.27692294120788574,758.5025634765625,523.5778198242188,821.4609985351562,677.5778198242188,0
290,Straight Track,0.0,person,0.253711074590683,1268.4844970703125,1087.735107421875,1390.425048828125,1277.8875732421875,51.716046658434365
291,Straight Track,9.0,traffic light,0.4660118818283081,732.0979614257812,514.2108154296875,796.9610595703125,668.3699340820312,0
291,Straight Track,0.0,person,0.4492843449115753,720.8114013671875,1095.899169921875,827.248046875,1294.830810546875,47.69504607680693
291,Straight Track,9.0,traffic light,0.40995514392852783,944.0687866210938,685.9766235351562,1058.36279296875,819.2047119140625,0
291,Straight Track,9.0,traffic light,0.33211398124694824,2207.893798828125,685.3356323242188,2327.80224609375,817.3240966796875,0
291,Straight Track,0.0,person,0.3116166591644287,1246.426025390625,1088.0506591796875,1405.0714111328125,1290.2105712890625,48.74156312314772
291,Straight Track,0.0,person,0.2702897787094116,1269.7393798828125,1086.96875,1376.688232421875,1283.365478515625,50.37928404864377
291,Straight Track,6.0,train,0.2609792947769165,2079.723876953125,658.2369384765625,3121.669189453125,1277.759033203125,51.80495735294106
292,Straight Track,9.0,traffic light,0.5930402278900146,903.1746826171875,653.2568359375,1031.0299072265625,810.9542236328125,0
292,Straight Track,6.0,train,0.5823581218719482,2088.16357421875,654.8553466796875,3168.280029296875,1280.9681396484375,50.997025992387606
292,Straight Track,9.0,traffic light,0.5279263854026794,712.602783203125,501.52276611328125,774.335693359375,666.6758422851562,0
292,Straight Track,9.0,traffic light,0.5216428637504578,2218.7314453125,656.5657958984375,2349.0380859375,806.7445678710938,0
292,Straight Track,1.0,bicycle,0.43757981061935425,1211.699462890625,1165.46923828125,1419.9881591796875,1308.6077880859375,44.83855532311625
292,Straight Track,0.0,person,0.4049690365791321,1235.1427001953125,1083.722900390625,1409.5400390625,1291.7757568359375,48.39779838821725
292,Straight Track,0.0,person,0.3518194258213043,1274.6348876953125,1083.198486328125,1373.197998046875,1283.4715576171875,50.37041551855324
292,Straight Track,9.0,traffic light,0.31077390909194946,842.6032104492188,569.5223388671875,900.0877075195312,714.6652221679688,0
292,Straight Track,9.0,traffic light,0.2976120412349701,491.35968017578125,748.9733276367188,565.3130493164062,926.0916137695312,0
292,Straight Track,0.0,person,0.2629975378513336,701.1724243164062,1075.825927734375,806.0224609375,1303.85888671875,45.7886044641008
293,Straight Track,9.0,traffic light,0.6905795931816101,683.51708984375,488.5981750488281,752.0355224609375,652.8377075195312,0
293,Straight Track,0.0,person,0.5806686878204346,660.025634765625,1096.6021728515625,784.135986328125,1311.6873779296875,44.226561163497294
293,Straight Track,9.0,traffic light,0.5563079118728638,462.9847412109375,749.2747192382812,538.5914306640625,931.1705932617188,0
293,Straight Track,9.0,traffic light,0.5282353162765503,852.6509399414062,647.2332153320312,993.5769653320312,804.1930541992188,0
293,Straight Track,6.0,train,0.5116377472877502,2094.3720703125,649.5917358398438,3201.638671875,1283.6712646484375,50.298782642140246
293,Straight Track,1.0,bicycle,0.4467824101448059,1210.9117431640625,1158.7452392578125,1421.66357421875,1309.078125,44.729473408260596
293,Straight Track,0.0,person,0.36116281151771545,1242.9344482421875,1085.54150390625,1394.6776123046875,1298.8304443359375,46.820474462999584
293,Straight Track,0.0,person,0.2854575514793396,1273.6439208984375,1085.0167236328125,1362.2442626953125,1288.6796875,49.093790810578476
293,Straight Track,9.0,traffic light,0.2834447920322418,2225.3759765625,643.810546875,2368.640625,792.8192138671875,0
294,Straight Track,9.0,traffic light,0.677132785320282,818.7900390625,634.7113037109375,948.7529907226562,786.4828491210938,0
294,Straight Track,1.0,bicycle,0.6575542092323303,1213.591552734375,1169.0567626953125,1418.8289794921875,1313.4178466796875,43.878847224306185
294,Straight Track,6.0,train,0.6325076222419739,2100.986083984375,636.9526977539062,3264.32177734375,1282.8612060546875,50.47132908813785
294,Straight Track,9.0,traffic light,0.5582815408706665,660.4773559570312,474.44476318359375,725.205322265625,645.0814819335938,0
294,Straight Track,0.0,person,0.5167268514633179,635.0802612304688,1077.3109130859375,759.9630126953125,1317.3306884765625,43.157005163234096
294,Straight Track,0.0,person,0.4119279682636261,483.6401672363281,1131.8994140625,580.1234741210938,1343.0252685546875,38.94938248509779
294,Straight Track,0.0,person,0.3301367163658142,1248.424072265625,1091.1812744140625,1392.7181396484375,1304.4962158203125,45.618588591394044
294,Straight Track,0.0,person,0.3190777599811554,1213.5806884765625,1088.9298095703125,1415.04833984375,1313.0091552734375,43.95563793534361
294,Straight Track,9.0,traffic light,0.3129306733608246,2241.568603515625,626.851318359375,2382.235107421875,783.8052978515625,0
294,Straight Track,2.0,car,0.3073541522026062,1029.4200439453125,1099.947509765625,1278.4215087890625,1189.390869140625,93.392934475708
294,Straight Track,0.0,person,0.3048049509525299,1271.5015869140625,1089.1971435546875,1365.684814453125,1293.3773193359375,47.98994694056895
295,Straight Track,9.0,traffic light,0.6825820207595825,2255.940673828125,603.1806030273438,2405.9091796875,771.5599975585938,0
295,Straight Track,1.0,bicycle,0.674126386642456,1216.7730712890625,1168.0294189453125,1422.96826171875,1315.1627197265625,43.560964264478976
295,Straight Track,9.0,traffic light,0.6380576491355896,392.25274658203125,726.6058959960938,465.22247314453125,917.7775268554688,0
295,Straight Track,0.0,person,0.56223064661026,200.84486389160156,1087.4091796875,286.21923828125,1339.5802001953125,39.470831647672604
295,Straight Track,0.0,person,0.5446003079414368,609.3919067382812,1102.27587890625,724.0281982421875,1319.85791015625,42.70993905230495
295,Straight Track,2.0,car,0.5123665928840637,1031.1968994140625,1101.7396240234375,1270.67578125,1190.5733642578125,92.43486775723119
295,Straight Track,9.0,traffic light,0.47984328866004944,770.9873657226562,605.1172485351562,916.5062255859375,774.1697387695312,0
295,Straight Track,0.0,person,0.4226243495941162,448.75115966796875,1151.1148681640625,543.7088012695312,1332.2618408203125,40.61377890081559
295,Straight Track,9.0,traffic light,0.4197629392147064,630.7826538085938,449.79766845703125,698.6480712890625,634.1954956054688,0
295,Straight Track,6.0,train,0.386379212141037,2046.4053955078125,636.3016967773438,3322.509033203125,1287.38671875,49.38197556775596
295,Straight Track,0.0,person,0.3387426733970642,1224.7998046875,1090.3338623046875,1401.166259765625,1308.2418212890625,44.879121090102835
295,Straight Track,0.0,person,0.2752276062965393,1268.5257568359375,1091.6802978515625,1360.515380859375,1294.997314453125,47.63775587620191
295,Straight Track,0.0,person,0.2552483081817627,1277.90234375,1091.3199462890625,1353.6959228515625,1244.2294921875,62.32166354699248
296,Straight Track,9.0,traffic light,0.7643895149230957,608.0994873046875,434.5642395019531,676.46044921875,627.2030029296875,0
296,Straight Track,9.0,traffic light,0.6963838934898376,2265.367919921875,586.5554809570312,2424.57666015625,756.116455078125,0
296,Straight Track,9.0,traffic light,0.6517252326011658,721.6145629882812,588.1212158203125,886.8299560546875,763.3582763671875,0
296,Straight Track,6.0,train,0.6339333653450012,2368.662109375,636.9970092773438,3359.33935546875,1280.7265625,51.04885065099689
296,Straight Track,0.0,person,0.6263502240180969,146.48593139648438,1088.0069580078125,231.56808471679688,1345.2423095703125,38.646859985035135
296,Straight Track,0.0,person,0.5213680267333984,1239.5640869140625,1090.0816650390625,1379.0479736328125,1309.0223388671875,44.75044753712448
296,Straight Track,1.0,bicycle,0.5155377388000488,1221.495849609375,1160.9521484375,1422.05859375,1319.0142822265625,42.882136214712645
296,Straight Track,2.0,car,0.5015710592269897,1022.9901123046875,1101.3841552734375,1264.2667236328125,1195.0203857421875,88.98304139678653
296,Straight Track,0.0,person,0.4641096293926239,584.8569946289062,1094.2186279296875,694.2006225585938,1324.0947265625,41.99076745541923
296,Straight Track,0.0,person,0.4578911364078522,410.68670654296875,1139.850341796875,517.2197265625,1352.107666015625,37.672920265171356
296,Straight Track,0.0,person,0.4201165735721588,1270.08837890625,1088.3572998046875,1358.818359375,1303.77685546875,45.797948452136126
296,Straight Track,9.0,traffic light,0.37250298261642456,355.90411376953125,719.7259521484375,438.67108154296875,916.3374633789062,0
297,Straight Track,9.0,traffic light,0.7932610511779785,2282.957763671875,557.479248046875,2446.84375,743.337890625,0
297,Straight Track,0.0,person,0.6707168221473694,369.39215087890625,1157.3770751953125,478.64990234375,1370.4678955078125,35.288161332991685
297,Straight Track,9.0,traffic light,0.6261765360832214,668.9404907226562,557.132080078125,820.515380859375,741.6654052734375,0
297,Straight Track,2.0,car,0.5889285802841187,1002.685546875,1101.03955078125,1254.690673828125,1198.6302490234375,86.23833190572702
297,Straight Track,9.0,traffic light,0.586423933506012,578.7979736328125,416.615478515625,646.206787109375,615.5086669921875,0
297,Straight Track,0.0,person,0.5728088617324829,554.3397827148438,1103.7830810546875,665.1476440429688,1333.9898681640625,40.34858172493845
297,Straight Track,0.0,person,0.5007028579711914,90.39051818847656,1091.84765625,173.90634155273438,1351.953369140625,37.68717764115183
297,Straight Track,0.0,person,0.49753350019454956,1225.9661865234375,1094.6513671875,1403.8173828125,1317.4222412109375,43.159601879002324
297,Straight Track,6.0,train,0.39982467889785767,2371.78662109375,632.1198120117188,3419.694091796875,1287.0076904296875,49.489050961091195
297,Straight Track,9.0,traffic light,0.3444889783859253,311.1582946777344,703.606201171875,400.2869873046875,921.7615356445312,0
297,Straight Track,0.0,person,0.33010536432266235,1265.35986328125,1090.4901123046875,1380.34423828125,1315.2908935546875,43.549918477794165
297,Straight Track,1.0,bicycle,0.29870933294296265,1219.4111328125,1160.0472412109375,1429.1298828125,1323.7906494140625,42.03394400645214
297,Straight Track,1.0,bicycle,0.2590520977973938,1219.2901611328125,1214.397705078125,1429.775390625,1322.1190185546875,42.323693060011976
298,Straight Track,9.0,traffic light,0.7240301370620728,611.3016967773438,530.6526489257812,762.6377563476562,722.578125,0
298,Straight Track,9.0,traffic light,0.7157427072525024,2305.179931640625,535.0704956054688,2469.54296875,722.63330078125,0
298,Straight Track,0.0,person,0.6815968751907349,35.156890869140625,1083.53955078125,114.67984771728516,1363.4495849609375,36.14818308971918
298,Straight Track,0.0,person,0.6661637425422668,325.98248291015625,1175.4171142578125,436.2779846191406,1384.48876953125,33.65470572005621
298,Straight Track,0.0,person,0.6284014582633972,528.7666625976562,1103.295166015625,627.9281616210938,1343.7188720703125,38.847384493587874
298,Straight Track,1.0,bicycle,0.6230850219726562,1213.8929443359375,1169.7421875,1434.012451171875,1330.4124755859375,40.90738945331784
298,Straight Track,2.0,car,0.5901969075202942,999.1913452148438,1100.9449462890625,1241.9979248046875,1195.8848876953125,88.18419693092456
298,Straight Track,9.0,traffic light,0.4356940686702728,269.62384033203125,697.031494140625,346.4774169921875,900.167236328125,0
298,Straight Track,0.0,person,0.3717934787273407,1252.220947265625,1088.1761474609375,1386.220703125,1316.439453125,43.31963296914935
298,Straight Track,6.0,train,0.35854870080947876,2237.3173828125,615.5245971679688,3540.61083984375,1303.129150390625,45.89778601904767
298,Straight Track,2.0,car,0.3487181067466736,3266.13720703125,1072.2337646484375,3447.17578125,1301.7227783203125,46.18823347650634
298,Straight Track,2.0,car,0.28787487745285034,2434.10888671875,1120.6845703125,2633.609130859375,1194.471435546875,89.26815552422653
299,Straight Track,9.0,traffic light,0.7850294709205627,2314.472412109375,508.25445556640625,2495.606201171875,711.0380859375,0
299,Straight Track,9.0,traffic light,0.7550100088119507,536.3740234375,508.6740417480469,721.6903076171875,715.4216918945312,0
299,Straight Track,0.0,person,0.7069423794746399,277.464599609375,1175.708984375,393.40826416015625,1390.451416015625,33.01054537345136
299,Straight Track,2.0,car,0.6221750974655151,986.3237915039062,1102.294921875,1236.8775634765625,1192.8592529296875,90.54835876043353
299,Straight Track,0.0,person,0.5926101207733154,501.58758544921875,1102.3287353515625,596.5621948242188,1356.529296875,37.052626530399486
299,Straight Track,1.0,bicycle,0.5136106610298157,1209.841552734375,1203.431396484375,1449.13330078125,1343.2275390625,38.921446033651804
299,Straight Track,0.0,person,0.33374837040901184,488.0499572753906,1024.720458984375,595.3110961914062,1358.193603515625,36.831357604471854
299,Straight Track,0.0,person,0.32085683941841125,0.4192771911621094,1074.6558837890625,59.368492126464844,1377.3226318359375,34.465719321475
299,Straight Track,2.0,car,0.2595568895339966,2455.306884765625,1117.595703125,2653.65966796875,1195.5792236328125,88.42668546062416
300,Straight Track,9.0,traffic light,0.755235493183136,2343.060302734375,482.3502502441406,2522.890380859375,689.3760375976562,0
300,Straight Track,0.0,person,0.7377530932426453,232.46644592285156,1150.3214111328125,348.8628234863281,1402.3265380859375,31.77903225144258
300,Straight Track,9.0,traffic light,0.7376007437705994,480.9152526855469,486.0492858886719,666.0240478515625,684.372802734375,0
300,Straight Track,0.0,person,0.6828189492225647,476.7340393066406,1124.317138671875,567.0921630859375,1362.037109375,36.30662826382938
300,Straight Track,2.0,car,0.6662227511405945,982.3905029296875,1102.0711669921875,1231.3447265625,1196.5576171875,87.52114012714186
300,Straight Track,0.0,person,0.5437588691711426,3004.18896484375,1099.4010009765625,3148.557373046875,1399.97998046875,32.01153514644882
300,Straight Track,0.0,person,0.5249269604682922,1270.7882080078125,1079.156982421875,1408.8914794921875,1319.4913330078125,42.73630807275575
300,Straight Track,1.0,bicycle,0.45205312967300415,1207.8134765625,1187.12255859375,1456.75634765625,1343.1207275390625,38.90935128645148
300,Straight Track,9.0,traffic light,0.392446368932724,196.41073608398438,674.6575927734375,282.8233337402344,899.6912841796875,0
300,Straight Track,0.0,person,0.329581618309021,1271.314697265625,1082.4703369140625,1395.0921630859375,1244.997802734375,61.94333302888297
300,Straight Track,0.0,person,0.32929691672325134,1246.3311767578125,1118.6346435546875,1412.4920654296875,1338.13818359375,39.658189475656116
301,Straight Track,9.0,traffic light,0.7759644389152527,412.1668701171875,454.6033630371094,605.75244140625,671.2630615234375,0
301,Straight Track,9.0,traffic light,0.706395149230957,2360.6220703125,457.2221374511719,2552.1298828125,668.5986938476562,0
301,Straight Track,0.0,person,0.658647358417511,178.53585815429688,1160.935302734375,311.34466552734375,1411.2803955078125,30.90567091116945
301,Straight Track,2.0,car,0.5924811959266663,968.2778930664062,1106.27392578125,1220.4432373046875,1193.0018310546875,90.07688577860915
301,Straight Track,0.0,person,0.5922291874885559,1277.1622314453125,1071.1685791015625,1430.0335693359375,1319.532470703125,42.69388295718752
