Class ID,Object Name,Confidence,X1,Y1,X2,Y2
5.0,bus,0.8703798055648804,17.44441795349121,230.72967529296875,801.0458374023438,768.9827270507812
0.0,person,0.8689173460006714,48.757076263427734,399.27081298828125,244.41075134277344,902.5100708007812
0.0,person,0.8526695966720581,670.3557739257812,379.8883361816406,809.8599243164062,875.491943359375
0.0,person,0.8186339139938354,221.34249877929688,405.7887268066406,344.8335266113281,857.4578247070312
11.0,stop sign,0.347607284784317,0.07153451442718506,254.80845642089844,32.14764404296875,324.9917297363281
0.0,person,0.2818939685821533,0.0,550.8245239257812,67.11126708984375,873.9043579101562
